|ROW|COL|Value
55|Imp_A24|MDV_A06|359.601
56|Imp_A25|MDV_A06|161.488
57|Imp_A26|MDV_A06|963.032
58|Imp_ZL0008|MDV_A06|-0.522
59|Imp_ZLR1|MDV_A06|0.0
0|MDV_A01|MDV_A07|863.974
1|MDV_A02|MDV_A07|1.07
2|MDV_A03|MDV_A07|12959.9
3|MDV_A04|MDV_A07|501.529
4|MDV_A05|MDV_A07|2921.88
5|MDV_A06|MDV_A07|4137.09
6|MDV_A07|MDV_A07|55032.0
7|MDV_A08|MDV_A07|3028.54
8|MDV_A09|MDV_A07|2518.34
9|MDV_A10|MDV_A07|445.544
10|MDV_A11|MDV_A07|504.136
11|MDV_A12|MDV_A07|378.082
12|MDV_A13|MDV_A07|7218.45
13|MDV_A14|MDV_A07|2003.35
14|MDV_A15|MDV_A07|317.596
15|MDV_A16|MDV_A07|12555.6
16|MDV_A17|MDV_A07|898.035
17|MDV_A18|MDV_A07|773.261
18|MDV_A19|MDV_A07|9754.49
19|MDV_A20|MDV_A07|1916.22
20|MDV_A21|MDV_A07|28067.0
21|MDV_A22|MDV_A07|40.233
22|MDV_A23|MDV_A07|599.536
23|MDV_A24|MDV_A07|0.487
24|MDV_A25|MDV_A07|827.952
25|MDV_A26|MDV_A07|0.515
26|MDV_LG01|MDV_A07|581.218
27|MDV_LG02|MDV_A07|-3272.84
28|MDV_LH01|MDV_A07|10159.1
29|MDV_LK01|MDV_A07|10524.3
30|MDV_LK02|MDV_A07|3094.76
31|MDV_LK03|MDV_A07|3739.88
32|Imp_A01|MDV_A07|5401.215
33|Imp_A02|MDV_A07|389.39300000000003
34|Imp_A03|MDV_A07|48254.594000000005
35|Imp_A04|MDV_A07|3932.215
36|Imp_A05|MDV_A07|2110.994
37|Imp_A06|MDV_A07|2332.476
38|Imp_A07|MDV_A07|62805.706999999995
39|Imp_A08|MDV_A07|4816.512
40|Imp_A09|MDV_A07|13281.601999999999
41|Imp_A10|MDV_A07|755.284
42|Imp_A11|MDV_A07|5588.066999999999
43|Imp_A12|MDV_A07|748.559
44|Imp_A13|MDV_A07|435.595
45|Imp_A14|MDV_A07|587.467
46|Imp_A15|MDV_A07|342.722
47|Imp_A16|MDV_A07|558.459
48|Imp_A17|MDV_A07|733.576
49|Imp_A18|MDV_A07|1240.239
50|Imp_A19|MDV_A07|1839.523
51|Imp_A20|MDV_A07|968.43
52|Imp_A21|MDV_A07|5688.376
53|Imp_A22|MDV_A07|464.943
54|Imp_A23|MDV_A07|2010.784
55|Imp_A24|MDV_A07|335.18
56|Imp_A25|MDV_A07|162.949
57|Imp_A26|MDV_A07|1499.9270000000001
58|Imp_ZL0008|MDV_A07|-4.558
59|Imp_ZLR1|MDV_A07|0.0
0|MDV_A01|MDV_A08|48.421
1|MDV_A02|MDV_A08|0.715
2|MDV_A03|MDV_A08|1538.33
3|MDV_A04|MDV_A08|3.909
4|MDV_A05|MDV_A08|531.638
5|MDV_A06|MDV_A08|846.755
6|MDV_A07|MDV_A08|2989.92
7|MDV_A08|MDV_A08|27585.0
8|MDV_A09|MDV_A08|2428.59
9|MDV_A10|MDV_A08|114.131
10|MDV_A11|MDV_A08|272.737
11|MDV_A12|MDV_A08|1290.31
12|MDV_A13|MDV_A08|3113.07
13|MDV_A14|MDV_A08|885.896
14|MDV_A15|MDV_A08|135.984
15|MDV_A16|MDV_A08|5157.36
16|MDV_A17|MDV_A08|157.775
17|MDV_A18|MDV_A08|410.649
18|MDV_A19|MDV_A08|3813.13
19|MDV_A20|MDV_A08|931.394
20|MDV_A21|MDV_A08|7817.36
21|MDV_A22|MDV_A08|11.062
22|MDV_A23|MDV_A08|194.522
23|MDV_A24|MDV_A08|0.451
24|MDV_A25|MDV_A08|851.661
25|MDV_A26|MDV_A08|0.576
26|MDV_LG01|MDV_A08|137.491
27|MDV_LG02|MDV_A08|-523.61
28|MDV_LH01|MDV_A08|7855.64
29|MDV_LK01|MDV_A08|3428.01
30|MDV_LK02|MDV_A08|1561.21
31|MDV_LK03|MDV_A08|1564.89
32|Imp_A01|MDV_A08|1399.439
33|Imp_A02|MDV_A08|413.304
34|Imp_A03|MDV_A08|4408.615
35|Imp_A04|MDV_A08|1365.704
36|Imp_A05|MDV_A08|865.032
37|Imp_A06|MDV_A08|1399.682
38|Imp_A07|MDV_A08|7335.348
39|Imp_A08|MDV_A08|43419.02
40|Imp_A09|MDV_A08|10462.819
41|Imp_A10|MDV_A08|812.167
42|Imp_A11|MDV_A08|1277.694
43|Imp_A12|MDV_A08|879.773
44|Imp_A13|MDV_A08|452.223
45|Imp_A14|MDV_A08|679.631
46|Imp_A15|MDV_A08|395.171
47|Imp_A16|MDV_A08|626.383
48|Imp_A17|MDV_A08|802.008
49|Imp_A18|MDV_A08|676.437
50|Imp_A19|MDV_A08|1660.1399999999999
51|Imp_A20|MDV_A08|813.175
52|Imp_A21|MDV_A08|2726.896
53|Imp_A22|MDV_A08|532.335
54|Imp_A23|MDV_A08|1526.975
55|Imp_A24|MDV_A08|385.469
56|Imp_A25|MDV_A08|144.103
57|Imp_A26|MDV_A08|1247.084
58|Imp_ZL0008|MDV_A08|8.207
59|Imp_ZLR1|MDV_A08|0.0
0|MDV_A01|MDV_A09|73.646
1|MDV_A02|MDV_A09|1.002
2|MDV_A03|MDV_A09|63.102
3|MDV_A04|MDV_A09|10.238
4|MDV_A05|MDV_A09|4577.62
5|MDV_A06|MDV_A09|2887.63
6|MDV_A07|MDV_A09|14207.7
7|MDV_A08|MDV_A09|23461.1
8|MDV_A09|MDV_A09|54811.0
9|MDV_A10|MDV_A09|2935.08
10|MDV_A11|MDV_A09|1251.65
11|MDV_A12|MDV_A09|31.451
12|MDV_A13|MDV_A09|3031.85
13|MDV_A14|MDV_A09|1227.51
14|MDV_A15|MDV_A09|488.208
15|MDV_A16|MDV_A09|18405.3
16|MDV_A17|MDV_A09|1069.56
17|MDV_A18|MDV_A09|713.432
18|MDV_A19|MDV_A09|5651.01
19|MDV_A20|MDV_A09|5741.43
20|MDV_A21|MDV_A09|31750.4
21|MDV_A22|MDV_A09|14.783
22|MDV_A23|MDV_A09|459.155
23|MDV_A24|MDV_A09|0.564
24|MDV_A25|MDV_A09|1408.58
25|MDV_A26|MDV_A09|0.862
26|MDV_LG01|MDV_A09|205.154
27|MDV_LG02|MDV_A09|-3108.83
28|MDV_LH01|MDV_A09|18790.2
29|MDV_LK01|MDV_A09|9084.9
30|MDV_LK02|MDV_A09|3823.98
31|MDV_LK03|MDV_A09|4195.47
32|Imp_A01|MDV_A09|1140.982
33|Imp_A02|MDV_A09|313.769
34|Imp_A03|MDV_A09|946.47
35|Imp_A04|MDV_A09|1085.466
36|Imp_A05|MDV_A09|1311.044
37|Imp_A06|MDV_A09|1538.067
38|Imp_A07|MDV_A09|8850.285
39|Imp_A08|MDV_A09|23812.677
40|Imp_A09|MDV_A09|165806.565
41|Imp_A10|MDV_A09|3221.483
42|Imp_A11|MDV_A09|5594.442
43|Imp_A12|MDV_A09|480.387
44|Imp_A13|MDV_A09|354.911
45|Imp_A14|MDV_A09|518.184
46|Imp_A15|MDV_A09|298.543
47|Imp_A16|MDV_A09|491.238
48|Imp_A17|MDV_A09|643.388
49|Imp_A18|MDV_A09|517.152
50|Imp_A19|MDV_A09|2018.641
51|Imp_A20|MDV_A09|1316.521
52|Imp_A21|MDV_A09|4289.74
53|Imp_A22|MDV_A09|405.981
54|Imp_A23|MDV_A09|1471.808
55|Imp_A24|MDV_A09|295.54
56|Imp_A25|MDV_A09|128.356
57|Imp_A26|MDV_A09|3202.6510000000003
58|Imp_ZL0008|MDV_A09|-13.058
59|Imp_ZLR1|MDV_A09|0.0
0|MDV_A01|MDV_A10|9.649
1|MDV_A02|MDV_A10|0.981
2|MDV_A03|MDV_A10|112.469
3|MDV_A04|MDV_A10|3.026
4|MDV_A05|MDV_A10|5093.22
5|MDV_A06|MDV_A10|815.922
6|MDV_A07|MDV_A10|6905.03
7|MDV_A08|MDV_A10|7855.99
8|MDV_A09|MDV_A10|24167.8
9|MDV_A10|MDV_A10|24362.0
10|MDV_A11|MDV_A10|3031.95
11|MDV_A12|MDV_A10|0.844
12|MDV_A13|MDV_A10|819.612
13|MDV_A14|MDV_A10|228.543
14|MDV_A15|MDV_A10|180.182
15|MDV_A16|MDV_A10|6059.57
16|MDV_A17|MDV_A10|561.796
17|MDV_A18|MDV_A10|162.368
18|MDV_A19|MDV_A10|2317.2
19|MDV_A20|MDV_A10|566.71
20|MDV_A21|MDV_A10|7430.88
21|MDV_A22|MDV_A10|5.957
22|MDV_A23|MDV_A10|111.875
23|MDV_A24|MDV_A10|0.431
24|MDV_A25|MDV_A10|138.852
25|MDV_A26|MDV_A10|0.732
26|MDV_LG01|MDV_A10|48.471
27|MDV_LG02|MDV_A10|-701.682
28|MDV_LH01|MDV_A10|4766.01
29|MDV_LK01|MDV_A10|2944.25
30|MDV_LK02|MDV_A10|1199.64
31|MDV_LK03|MDV_A10|1176.95
32|Imp_A01|MDV_A10|1187.919
33|Imp_A02|MDV_A10|337.911
34|Imp_A03|MDV_A10|988.479
35|Imp_A04|MDV_A10|1144.699
36|Imp_A05|MDV_A10|2327.515
37|Imp_A06|MDV_A10|1138.3319999999999
38|Imp_A07|MDV_A10|5716.564
39|Imp_A08|MDV_A10|8954.426
40|Imp_A09|MDV_A10|55220.759
41|Imp_A10|MDV_A10|22031.442
42|Imp_A11|MDV_A10|6122.862
43|Imp_A12|MDV_A10|478.26800000000003
44|Imp_A13|MDV_A10|366.069
45|Imp_A14|MDV_A10|554.49
46|Imp_A15|MDV_A10|319.384
47|Imp_A16|MDV_A10|518.208
48|Imp_A17|MDV_A10|675.722
49|Imp_A18|MDV_A10|536.447
50|Imp_A19|MDV_A10|1036.85
51|Imp_A20|MDV_A10|615.754
52|Imp_A21|MDV_A10|2883.396
53|Imp_A22|MDV_A10|439.321
54|Imp_A23|MDV_A10|1913.363
55|Imp_A24|MDV_A10|315.736
56|Imp_A25|MDV_A10|158.681
57|Imp_A26|MDV_A10|1948.795
58|Imp_ZL0008|MDV_A10|-8.128
59|Imp_ZLR1|MDV_A10|0.0
0|MDV_A01|MDV_A11|81.071
1|MDV_A02|MDV_A11|13.66
2|MDV_A03|MDV_A11|13.621
3|MDV_A04|MDV_A11|50.943
4|MDV_A05|MDV_A11|2947.82
5|MDV_A06|MDV_A11|3374.21
6|MDV_A07|MDV_A11|2385.07
7|MDV_A08|MDV_A11|2147.75
8|MDV_A09|MDV_A11|1502.73
9|MDV_A10|MDV_A11|378.09
10|MDV_A11|MDV_A11|881.52
11|MDV_A12|MDV_A11|12.797
12|MDV_A13|MDV_A11|265.292
13|MDV_A14|MDV_A11|140.609
14|MDV_A15|MDV_A11|69.405
15|MDV_A16|MDV_A11|2339.6
16|MDV_A17|MDV_A11|515.2
17|MDV_A18|MDV_A11|151.222
18|MDV_A19|MDV_A11|1253.95
19|MDV_A20|MDV_A11|361.899
20|MDV_A21|MDV_A11|2547.51
21|MDV_A22|MDV_A11|10.388
22|MDV_A23|MDV_A11|69.017
23|MDV_A24|MDV_A11|0.371
24|MDV_A25|MDV_A11|106.494
25|MDV_A26|MDV_A11|0.444
26|MDV_LG01|MDV_A11|31.6
27|MDV_LG02|MDV_A11|-418.765
28|MDV_LH01|MDV_A11|2326.52
29|MDV_LK01|MDV_A11|1342.62
30|MDV_LK02|MDV_A11|584.363
31|MDV_LK03|MDV_A11|447.914
32|Imp_A01|MDV_A11|1673.892
33|Imp_A02|MDV_A11|676.1
34|Imp_A03|MDV_A11|1255.725
35|Imp_A04|MDV_A11|1749.0919999999999
36|Imp_A05|MDV_A11|2228.099
37|Imp_A06|MDV_A11|6973.86
38|Imp_A07|MDV_A11|3650.613
39|Imp_A08|MDV_A11|5900.101
40|Imp_A09|MDV_A11|6283.150000000001
41|Imp_A10|MDV_A11|1040.978
42|Imp_A11|MDV_A11|6916.6630000000005
43|Imp_A12|MDV_A11|561.238
44|Imp_A13|MDV_A11|415.429
45|Imp_A14|MDV_A11|649.545
46|Imp_A15|MDV_A11|379.397
47|Imp_A16|MDV_A11|601.733
48|Imp_A17|MDV_A11|774.569
49|Imp_A18|MDV_A11|576.63
50|Imp_A19|MDV_A11|1120.321
51|Imp_A20|MDV_A11|655.316
52|Imp_A21|MDV_A11|2033.36
53|Imp_A22|MDV_A11|509.873
54|Imp_A23|MDV_A11|1248.44
55|Imp_A24|MDV_A11|369.0
56|Imp_A25|MDV_A11|132.737
57|Imp_A26|MDV_A11|838.505
58|Imp_ZL0008|MDV_A11|1.893
59|Imp_ZLR1|MDV_A11|0.0
0|MDV_A01|MDV_A12|14.539
1|MDV_A02|MDV_A12|0.474
2|MDV_A03|MDV_A12|1187.61
3|MDV_A04|MDV_A12|34.909
4|MDV_A05|MDV_A12|28.729
5|MDV_A06|MDV_A12|79.485
6|MDV_A07|MDV_A12|1558.5
7|MDV_A08|MDV_A12|452.994
8|MDV_A09|MDV_A12|6.079
9|MDV_A10|MDV_A12|3.789
10|MDV_A11|MDV_A12|14.035
11|MDV_A12|MDV_A12|261.52
12|MDV_A13|MDV_A12|58.118
13|MDV_A14|MDV_A12|1.447
14|MDV_A15|MDV_A12|2.378
15|MDV_A16|MDV_A12|24.381
16|MDV_A17|MDV_A12|6.042
17|MDV_A18|MDV_A12|1.551
18|MDV_A19|MDV_A12|1284.08
19|MDV_A20|MDV_A12|6.877
20|MDV_A21|MDV_A12|29.895
21|MDV_A22|MDV_A12|0.244
22|MDV_A23|MDV_A12|1.81
23|MDV_A24|MDV_A12|1.391
24|MDV_A25|MDV_A12|9.557
25|MDV_A26|MDV_A12|1.389
26|MDV_LG01|MDV_A12|1.65
27|MDV_LG02|MDV_A12|-11.203
28|MDV_LH01|MDV_A12|121.24
29|MDV_LK01|MDV_A12|46.919
30|MDV_LK02|MDV_A12|7.477
31|MDV_LK03|MDV_A12|20.453
32|Imp_A01|MDV_A12|1673.324
33|Imp_A02|MDV_A12|450.974
34|Imp_A03|MDV_A12|1127.8799999999999
35|Imp_A04|MDV_A12|1624.407
36|Imp_A05|MDV_A12|1017.617
37|Imp_A06|MDV_A12|882.337
38|Imp_A07|MDV_A12|2167.254
39|Imp_A08|MDV_A12|1103.357
40|Imp_A09|MDV_A12|1797.904
41|Imp_A10|MDV_A12|777.464
42|Imp_A11|MDV_A12|552.725
43|Imp_A12|MDV_A12|443.201
44|Imp_A13|MDV_A12|501.342
45|Imp_A14|MDV_A12|853.41
46|Imp_A15|MDV_A12|510.745
47|Imp_A16|MDV_A12|786.275
48|Imp_A17|MDV_A12|993.99
49|Imp_A18|MDV_A12|697.4
50|Imp_A19|MDV_A12|1153.717
51|Imp_A20|MDV_A12|761.461
52|Imp_A21|MDV_A12|1895.094
53|Imp_A22|MDV_A12|675.118
54|Imp_A23|MDV_A12|1524.919
55|Imp_A24|MDV_A12|492.723
56|Imp_A25|MDV_A12|156.891
57|Imp_A26|MDV_A12|780.953
58|Imp_ZL0008|MDV_A12|19.949
59|Imp_ZLR1|MDV_A12|0.0
0|MDV_A01|MDV_A13|23.967
1|MDV_A02|MDV_A13|0.724
2|MDV_A03|MDV_A13|13016.2
3|MDV_A04|MDV_A13|12.189
4|MDV_A05|MDV_A13|280.589
5|MDV_A06|MDV_A13|274.005
6|MDV_A07|MDV_A13|2024.27
7|MDV_A08|MDV_A13|186.87
8|MDV_A09|MDV_A13|750.326
9|MDV_A10|MDV_A13|24.297
10|MDV_A11|MDV_A13|182.949
11|MDV_A12|MDV_A13|333.779
12|MDV_A13|MDV_A13|2477.2
13|MDV_A14|MDV_A13|3680.6
14|MDV_A15|MDV_A13|29.524
15|MDV_A16|MDV_A13|1100.35
16|MDV_A17|MDV_A13|77.913
17|MDV_A18|MDV_A13|1004.99
18|MDV_A19|MDV_A13|6798.03
19|MDV_A20|MDV_A13|1161.58
20|MDV_A21|MDV_A13|8154.45
21|MDV_A22|MDV_A13|1.649
22|MDV_A23|MDV_A13|402.612
23|MDV_A24|MDV_A13|0.519
24|MDV_A25|MDV_A13|449.339
25|MDV_A26|MDV_A13|0.633
26|MDV_LG01|MDV_A13|1838.54
27|MDV_LG02|MDV_A13|-3874.76
28|MDV_LH01|MDV_A13|13388.2
29|MDV_LK01|MDV_A13|28889.9
30|MDV_LK02|MDV_A13|7206.46
31|MDV_LK03|MDV_A13|12229.7
32|Imp_A01|MDV_A13|1399.9569999999999
33|Imp_A02|MDV_A13|398.483
34|Imp_A03|MDV_A13|11304.16
35|Imp_A04|MDV_A13|1337.593
36|Imp_A05|MDV_A13|796.657
37|Imp_A06|MDV_A13|736.892
38|Imp_A07|MDV_A13|8648.37
39|Imp_A08|MDV_A13|1073.165
40|Imp_A09|MDV_A13|3360.621
41|Imp_A10|MDV_A13|650.428
42|Imp_A11|MDV_A13|1475.5600000000002
43|Imp_A12|MDV_A13|386.461
44|Imp_A13|MDV_A13|970.94
45|Imp_A14|MDV_A13|661.015
46|Imp_A15|MDV_A13|387.24
47|Imp_A16|MDV_A13|618.428
48|Imp_A17|MDV_A13|809.01
49|Imp_A18|MDV_A13|557.734
50|Imp_A19|MDV_A13|1177.829
51|Imp_A20|MDV_A13|1119.788
52|Imp_A21|MDV_A13|2979.254
53|Imp_A22|MDV_A13|520.917
54|Imp_A23|MDV_A13|1672.738
55|Imp_A24|MDV_A13|378.012
56|Imp_A25|MDV_A13|153.835
57|Imp_A26|MDV_A13|776.764
58|Imp_ZL0008|MDV_A13|-0.904
59|Imp_ZLR1|MDV_A13|0.0
0|MDV_A01|MDV_A14|2102.24
1|MDV_A02|MDV_A14|0.733
2|MDV_A03|MDV_A14|3470.31
3|MDV_A04|MDV_A14|6.31
4|MDV_A05|MDV_A14|3893.93
5|MDV_A06|MDV_A14|10928.9
6|MDV_A07|MDV_A14|27723.6
7|MDV_A08|MDV_A14|19171.7
8|MDV_A09|MDV_A14|11339.0
9|MDV_A10|MDV_A14|2347.84
10|MDV_A11|MDV_A14|6070.15
11|MDV_A12|MDV_A14|40.504
12|MDV_A13|MDV_A14|1540.47
13|MDV_A14|MDV_A14|1038.5
14|MDV_A15|MDV_A14|797.426
15|MDV_A16|MDV_A14|14353.2
16|MDV_A17|MDV_A14|13353.7
17|MDV_A18|MDV_A14|869.361
18|MDV_A19|MDV_A14|12211.5
19|MDV_A20|MDV_A14|5504.8
20|MDV_A21|MDV_A14|28745.2
21|MDV_A22|MDV_A14|15.126
22|MDV_A23|MDV_A14|794.393
23|MDV_A24|MDV_A14|0.521
24|MDV_A25|MDV_A14|1054.16
25|MDV_A26|MDV_A14|0.698
26|MDV_LG01|MDV_A14|4732.83
27|MDV_LG02|MDV_A14|-1035.54
28|MDV_LH01|MDV_A14|300870.0
29|MDV_LK01|MDV_A14|92120.2
30|MDV_LK02|MDV_A14|66438.2
31|MDV_LK03|MDV_A14|41943.6
32|Imp_A01|MDV_A14|1118.234
33|Imp_A02|MDV_A14|284.187
34|Imp_A03|MDV_A14|741.8340000000001
35|Imp_A04|MDV_A14|951.546
36|Imp_A05|MDV_A14|1128.189
37|Imp_A06|MDV_A14|14284.209
38|Imp_A07|MDV_A14|8953.122
39|Imp_A08|MDV_A14|7899.085
40|Imp_A09|MDV_A14|17632.038999999997
41|Imp_A10|MDV_A14|1233.951
42|Imp_A11|MDV_A14|1909.449
43|Imp_A12|MDV_A14|434.563
44|Imp_A13|MDV_A14|300.824
45|Imp_A14|MDV_A14|456.943
46|Imp_A15|MDV_A14|266.886
47|Imp_A16|MDV_A14|433.341
48|Imp_A17|MDV_A14|564.704
49|Imp_A18|MDV_A14|419.48
50|Imp_A19|MDV_A14|1403.218
51|Imp_A20|MDV_A14|808.242
52|Imp_A21|MDV_A14|7194.58
53|Imp_A22|MDV_A14|361.38100000000003
54|Imp_A23|MDV_A14|1442.738
55|Imp_A24|MDV_A14|265.358
56|Imp_A25|MDV_A14|114.858
57|Imp_A26|MDV_A14|1032.0629999999999
58|Imp_ZL0008|MDV_A14|-17.965
59|Imp_ZLR1|MDV_A14|0.0
0|MDV_A01|MDV_A15|13.68
1|MDV_A02|MDV_A15|0.58
2|MDV_A03|MDV_A15|1.297
3|MDV_A04|MDV_A15|44.499
4|MDV_A05|MDV_A15|113.828
5|MDV_A06|MDV_A15|81.516
6|MDV_A07|MDV_A15|57.476
7|MDV_A08|MDV_A15|19.267
8|MDV_A09|MDV_A15|61.003
9|MDV_A10|MDV_A15|32.101
10|MDV_A11|MDV_A15|30.889
11|MDV_A12|MDV_A15|0.85
12|MDV_A13|MDV_A15|68.671
13|MDV_A14|MDV_A15|35.926
14|MDV_A15|MDV_A15|3.708
15|MDV_A16|MDV_A15|120.168
16|MDV_A17|MDV_A15|27.512
17|MDV_A18|MDV_A15|25.349
18|MDV_A19|MDV_A15|233.398
19|MDV_A20|MDV_A15|255.346
20|MDV_A21|MDV_A15|832.014
21|MDV_A22|MDV_A15|0.655
22|MDV_A23|MDV_A15|23.985
23|MDV_A24|MDV_A15|0.284
24|MDV_A25|MDV_A15|28.983
25|MDV_A26|MDV_A15|0.369
26|MDV_LG01|MDV_A15|1637.64
27|MDV_LG02|MDV_A15|-84.564
28|MDV_LH01|MDV_A15|25030.5
29|MDV_LK01|MDV_A15|10735.8
30|MDV_LK02|MDV_A15|6154.96
31|MDV_LK03|MDV_A15|3034.85
32|Imp_A01|MDV_A15|1832.252
33|Imp_A02|MDV_A15|506.09
34|Imp_A03|MDV_A15|1288.434
35|Imp_A04|MDV_A15|1904.28
36|Imp_A05|MDV_A15|1212.173
37|Imp_A06|MDV_A15|1055.383
38|Imp_A07|MDV_A15|2586.606
39|Imp_A08|MDV_A15|1293.256
40|Imp_A09|MDV_A15|2349.463
41|Imp_A10|MDV_A15|937.385
42|Imp_A11|MDV_A15|703.708
43|Imp_A12|MDV_A15|516.572
44|Imp_A13|MDV_A15|576.282
45|Imp_A14|MDV_A15|943.738
46|Imp_A15|MDV_A15|574.705
47|Imp_A16|MDV_A15|2012.432
48|Imp_A17|MDV_A15|1634.194
49|Imp_A18|MDV_A15|765.156
50|Imp_A19|MDV_A15|1479.35
51|Imp_A20|MDV_A15|1001.913
52|Imp_A21|MDV_A15|2775.43
53|Imp_A22|MDV_A15|734.001
54|Imp_A23|MDV_A15|1793.388
55|Imp_A24|MDV_A15|527.243
56|Imp_A25|MDV_A15|182.496
57|Imp_A26|MDV_A15|906.867
58|Imp_ZL0008|MDV_A15|28.461
59|Imp_ZLR1|MDV_A15|0.0
0|MDV_A01|MDV_A16|152.925
1|MDV_A02|MDV_A16|0.466
2|MDV_A03|MDV_A16|45.565
3|MDV_A04|MDV_A16|283.606
4|MDV_A05|MDV_A16|1026.45
5|MDV_A06|MDV_A16|2709.78
6|MDV_A07|MDV_A16|1714.72
7|MDV_A08|MDV_A16|771.371
8|MDV_A09|MDV_A16|1864.69
9|MDV_A10|MDV_A16|320.382
10|MDV_A11|MDV_A16|934.079
11|MDV_A12|MDV_A16|1.416
12|MDV_A13|MDV_A16|1107.62
13|MDV_A14|MDV_A16|1032.24
14|MDV_A15|MDV_A16|131.744
15|MDV_A16|MDV_A16|4699.1
16|MDV_A17|MDV_A16|526.245
17|MDV_A18|MDV_A16|720.053
18|MDV_A19|MDV_A16|8962.82
19|MDV_A20|MDV_A16|9645.97
20|MDV_A21|MDV_A16|29319.6
21|MDV_A22|MDV_A16|12.829
22|MDV_A23|MDV_A16|653.138
23|MDV_A24|MDV_A16|0.415
24|MDV_A25|MDV_A16|1598.56
25|MDV_A26|MDV_A16|0.481
26|MDV_LG01|MDV_A16|21327.7
27|MDV_LG02|MDV_A16|-3876.37
28|MDV_LH01|MDV_A16|322404.0
29|MDV_LK01|MDV_A16|153183.0
30|MDV_LK02|MDV_A16|75199.5
31|MDV_LK03|MDV_A16|36833.8
32|Imp_A01|MDV_A16|827.823
33|Imp_A02|MDV_A16|231.346
34|Imp_A03|MDV_A16|603.9979999999999
35|Imp_A04|MDV_A16|841.961
36|Imp_A05|MDV_A16|623.932
37|Imp_A06|MDV_A16|907.042
38|Imp_A07|MDV_A16|1610.8310000000001
39|Imp_A08|MDV_A16|783.261
40|Imp_A09|MDV_A16|3636.203
41|Imp_A10|MDV_A16|635.952
42|Imp_A11|MDV_A16|1051.198
43|Imp_A12|MDV_A16|224.638
44|Imp_A13|MDV_A16|260.532
45|Imp_A14|MDV_A16|382.139
46|Imp_A15|MDV_A16|1113.4370000000001
47|Imp_A16|MDV_A16|28889.88
48|Imp_A17|MDV_A16|14907.298
49|Imp_A18|MDV_A16|374.218
50|Imp_A19|MDV_A16|3893.4179999999997
51|Imp_A20|MDV_A16|2650.507
52|Imp_A21|MDV_A16|6405.201
53|Imp_A22|MDV_A16|302.848
54|Imp_A23|MDV_A16|1044.523
55|Imp_A24|MDV_A16|221.293
56|Imp_A25|MDV_A16|94.972
57|Imp_A26|MDV_A16|817.154
58|Imp_ZL0008|MDV_A16|-31.512
59|Imp_ZLR1|MDV_A16|0.0
0|MDV_A01|MDV_A17|437.708
1|MDV_A02|MDV_A17|16.695
2|MDV_A03|MDV_A17|22.292
3|MDV_A04|MDV_A17|1783.05
4|MDV_A05|MDV_A17|5355.18
5|MDV_A06|MDV_A17|1925.25
6|MDV_A07|MDV_A17|1545.83
7|MDV_A08|MDV_A17|418.857
8|MDV_A09|MDV_A17|1610.1
9|MDV_A10|MDV_A17|1243.85
10|MDV_A11|MDV_A17|742.352
11|MDV_A12|MDV_A17|34.774
12|MDV_A13|MDV_A17|2293.96
13|MDV_A14|MDV_A17|1074.39
14|MDV_A15|MDV_A17|72.531
15|MDV_A16|MDV_A17|2752.26
16|MDV_A17|MDV_A17|658.7
17|MDV_A18|MDV_A17|703.081
18|MDV_A19|MDV_A17|5106.37
19|MDV_A20|MDV_A17|5710.04
20|MDV_A21|MDV_A17|24042.8
21|MDV_A22|MDV_A17|20.19
22|MDV_A23|MDV_A17|731.747
23|MDV_A24|MDV_A17|0.418
24|MDV_A25|MDV_A17|185.623
25|MDV_A26|MDV_A17|0.645
26|MDV_LG01|MDV_A17|21281.2
27|MDV_LG02|MDV_A17|-3084.62
28|MDV_LH01|MDV_A17|301633.0
29|MDV_LK01|MDV_A17|130429.0
30|MDV_LK02|MDV_A17|83586.0
31|MDV_LK03|MDV_A17|41363.5
32|Imp_A01|MDV_A17|1068.099
33|Imp_A02|MDV_A17|502.87
34|Imp_A03|MDV_A17|682.083
35|Imp_A04|MDV_A17|1615.613
36|Imp_A05|MDV_A17|1191.524
37|Imp_A06|MDV_A17|1065.749
38|Imp_A07|MDV_A17|1956.741
39|Imp_A08|MDV_A17|1060.398
40|Imp_A09|MDV_A17|4327.615
41|Imp_A10|MDV_A17|1015.407
42|Imp_A11|MDV_A17|1196.93
43|Imp_A12|MDV_A17|284.011
44|Imp_A13|MDV_A17|337.623
45|Imp_A14|MDV_A17|450.9
46|Imp_A15|MDV_A17|261.4
47|Imp_A16|MDV_A17|430.312
48|Imp_A17|MDV_A17|556.65
49|Imp_A18|MDV_A17|427.674
50|Imp_A19|MDV_A17|1451.624
51|Imp_A20|MDV_A17|1984.637
52|Imp_A21|MDV_A17|7146.057
53|Imp_A22|MDV_A17|358.587
54|Imp_A23|MDV_A17|1413.061
55|Imp_A24|MDV_A17|260.266
56|Imp_A25|MDV_A17|121.443
57|Imp_A26|MDV_A17|671.146
58|Imp_ZL0008|MDV_A17|-19.679
59|Imp_ZLR1|MDV_A17|0.0
0|MDV_A01|MDV_A18|3311.95
1|MDV_A02|MDV_A18|85.84
2|MDV_A03|MDV_A18|44.327
3|MDV_A04|MDV_A18|10621.2
4|MDV_A05|MDV_A18|693.72
5|MDV_A06|MDV_A18|1636.58
6|MDV_A07|MDV_A18|1648.54
