"Country or Area","SNA93 Table Code","Sub Item","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA system","Value","Value Footnotes"
"Australia","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","OPERATING SURPLUS, GROSS","B.2g","1987","10","Australian dollar","1968","9133000000","10"
"Australia","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Consumption of fixed capital","K.1","1987","300","Australian dollar","1993","5919000000",""
"Australia","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Consumption of fixed capital","K.1","1987","200","Australian dollar     ","1993","5775000000",""
"Australia","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","Less: Consumption of fixed capital","K.1","1987","10","Australian dollar","1968","3413000000",""
"Australia","2.3","Agriculture, hunting, forestry; fishing (A+B)"," ","OPERATING SURPLUS, NET","B.2n","1987","10","Australian dollar","1968","5720000000","2"
"Australia","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Gross capital formation","P.5","1987","200","Australian dollar     ","1993","7972233769",""
"Australia","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Gross fixed capital formation","P.51","1987","200","Australian dollar     ","1993","7972233769",""
"Australia","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Gross fixed capital formation","P.51","1987","100","Australian dollar                       ","1993","7623300000",""
"Australia","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Closing stocks of fixed assets (produced assets)","AN.11","1987","200","Australian dollar     ","1993","97790500000",""
"Australia","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Closing stocks of fixed assets (produced assets)","AN.11","1987","100","Australian dollar                       ","1993","92684100000",""
"Australia","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Employment (average, in 1000 persons)","","1987","200","Australian dollar     ","1993","418500",""
"Australia","2.3","Agriculture, hunting, forestry; fishing (A+B)","","Employment (average, in 1000 persons)","","1987","100","Australian dollar                       ","1993","418500",""
"Australia","2.3","Agriculture, hunting and related service activities (01)"," ","Compensation of employees","D.1","1987","200","Australian dollar     ","1993","2538000000",""
"Australia","2.3","Agriculture, hunting and related service activities (01)"," ","Compensation of employees","D.1","1987","100","Australian dollar                       ","1993","2538000000",""
"Australia","2.3","Agriculture, hunting and related service activities (01)"," ","Less: Consumption of fixed capital","K.1","1987","1000","Australian dollar","2008","5919000000",""
"Australia","2.3","Agriculture, hunting and related service activities (01)"," ","Less: Consumption of fixed capital","K.1","1987","300","Australian dollar","1993","5919000000",""
"Australia","2.3","Agriculture, hunting and related service activities (01)"," ","Less: Consumption of fixed capital","K.1","1987","200","Australian dollar     ","1993","5775000000",""
"Australia","2.3","Agriculture, hunting and related service activities (01)","","Gross fixed capital formation","P.51","1987","200","Australian dollar     ","1993","6091700000",""
"Australia","2.3","Agriculture, hunting and related service activities (01)","","Gross fixed capital formation","P.51","1987","100","Australian dollar                       ","1993","7623333415",""
"Australia","2.3","Agriculture, hunting and related service activities (01)","","Closing stocks of fixed assets (produced assets)","AN.11","1987","200","Australian dollar     ","1993","97790500000",""
"Australia","2.3","Agriculture, hunting and related service activities (01)","","Closing stocks of fixed assets (produced assets)","AN.11","1987","100","Australian dollar                       ","1993","92684100000",""
"Australia","2.3","Agriculture, hunting and related service activities (01)","","Employment (average, in 1000 persons)","","1987","200","Australian dollar     ","1993","401500",""
"Australia","2.3","Agriculture, hunting and related service activities (01)","","Employment (average, in 1000 persons)","","1987","100","Australian dollar                       ","1993","401500",""
"Australia","2.3","Fishing (B)","","Employment (average, in 1000 persons)","","1987","200","Australian dollar     ","1993","17000",""
"Australia","2.3","Fishing (B)","","Employment (average, in 1000 persons)","","1987","100","Australian dollar                       ","1993","17000",""
"Australia","2.3","Mining and quarrying (C)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1987","10","Australian dollar","1968","14199000000",""
"Australia","2.3","Mining and quarrying (C)"," ","Compensation of employees","D.1","1987","200","Australian dollar     ","1993","3900000000",""
"Australia","2.3","Mining and quarrying (C)"," ","Compensation of employees","D.1","1987","100","Australian dollar                       ","1993","3900000000",""
"Australia","2.3","Mining and quarrying (C)"," ","Compensation of employees","D.1","1987","10","Australian dollar","1968","3900000000",""
"Australia","2.3","Mining and quarrying (C)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","1987","10","Australian dollar","1968","2136000000",""
"Australia","2.3","Mining and quarrying (C)"," ","Taxes on production and imports","D.2","1987","10","Australian dollar","1968","2480000000",""
"Australia","2.3","Mining and quarrying (C)"," ","Less: Subsidies","D.3","1987","10","Australian dollar","1968","344000000",""
"Australia","2.3","Mining and quarrying (C)"," ","OPERATING SURPLUS, GROSS","B.2g","1987","10","Australian dollar","1968","8163000000","10"
"Australia","2.3","Mining and quarrying (C)"," ","Less: Consumption of fixed capital","K.1","1987","1000","Australian dollar","2008","4014000000",""
"Australia","2.3","Mining and quarrying (C)"," ","Less: Consumption of fixed capital","K.1","1987","300","Australian dollar","1993","4014000000",""
"Australia","2.3","Mining and quarrying (C)"," ","Less: Consumption of fixed capital","K.1","1987","200","Australian dollar     ","1993","3960000000",""
"Australia","2.3","Mining and quarrying (C)"," ","Less: Consumption of fixed capital","K.1","1987","10","Australian dollar","1968","3070000000",""
"Australia","2.3","Mining and quarrying (C)"," ","OPERATING SURPLUS, NET","B.2n","1987","10","Australian dollar","1968","5093000000","2"
"Australia","2.3","Mining and quarrying (C)","","Gross fixed capital formation","P.51","1987","200","Australian dollar     ","1993","6321100000",""
"Australia","2.3","Mining and quarrying (C)","","Gross fixed capital formation","P.51","1987","100","Australian dollar                       ","1993","7775423430",""
"Australia","2.3","Mining and quarrying (C)","","Closing stocks of fixed assets (produced assets)","AN.11","1987","200","Australian dollar     ","1993","93325900000",""
"Australia","2.3","Mining and quarrying (C)","","Closing stocks of fixed assets (produced assets)","AN.11","1987","100","Australian dollar                       ","1993","86204000000",""
"Australia","2.3","Mining and quarrying (C)","","Employment (average, in 1000 persons)","","1987","200","Australian dollar     ","1993","89400",""
"Australia","2.3","Mining and quarrying (C)","","Employment (average, in 1000 persons)","","1987","100","Australian dollar                       ","1993","89400",""
"Australia","2.3","Manufacturing (D)"," ","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1987","10","Australian dollar","1968","48115000000",""
"Australia","2.3","Manufacturing (D)"," ","Compensation of employees","D.1","1987","200","Australian dollar     ","1993","27654000000",""
"Australia","2.3","Manufacturing (D)"," ","Compensation of employees","D.1","1987","100","Australian dollar                       ","1993","27654000000",""
"Australia","2.3","Manufacturing (D)"," ","Compensation of employees","D.1","1987","10","Australian dollar","1968","27654000000",""
"Australia","2.3","Manufacturing (D)"," ","Taxes on production and imports, less Subsidies","D.2-D.3","1987","10","Australian dollar","1968","5033000000",""
"Australia","2.3","Manufacturing (D)"," ","Taxes on production and imports","D.2","1987","10","Australian dollar","1968","5774000000",""
"Australia","2.3","Manufacturing (D)"," ","Less: Subsidies","D.3","1987","10","Australian dollar","1968","741000000",""
"Australia","2.3","Manufacturing (D)"," ","OPERATING SURPLUS, GROSS","B.2g","1987","10","Australian dollar","1968","15428000000","10"
"Australia","2.3","Manufacturing (D)"," ","Less: Consumption of fixed capital","K.1","1987","1000","Australian dollar","2008","6648000000",""
"Australia","2.3","Manufacturing (D)"," ","Less: Consumption of fixed capital","K.1","1987","300","Australian dollar","1993","6648000000",""
"Australia","2.3","Manufacturing (D)"," ","Less: Consumption of fixed capital","K.1","1987","200","Australian dollar     ","1993","6398000000",""
"Australia","2.3","Manufacturing (D)"," ","Less: Consumption of fixed capital","K.1","1987","10","Australian dollar","1968","6006000000",""
"Australia","2.3","Manufacturing (D)"," ","OPERATING SURPLUS, NET","B.2n","1987","10","Australian dollar","1968","9422000000","2"
"Australia","2.3","Manufacturing (D)","","Gross fixed capital formation","P.51","1987","200","Australian dollar     ","1993","8116800000",""
"Australia","2.3","Manufacturing (D)","","Gross fixed capital formation","P.51","1987","100","Australian dollar                       ","1993","10107037390",""
"Australia","2.3","Manufacturing (D)","","Closing stocks of fixed assets (produced assets)","AN.11","1987","200","Australian dollar     ","1993","121982300000",""
"Australia","2.3","Manufacturing (D)","","Closing stocks of fixed assets (produced assets)","AN.11","1987","100","Australian dollar                       ","1993","116876300000",""
