"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Value","Value Footnotes"
"Zanzibar","2.4","Industries","Public administration and defence; compulsory social security","O","2005","200","Tanzanian shilling","1993","53936182627.535",""
"Zanzibar","2.4","Industries","Education","P","2005","200","Tanzanian shilling","1993","14818131033.22",""
"Zanzibar","2.4","Industries","Human health and social work activities","Q","2005","200","Tanzanian shilling","1993","6165502679.13968",""
"Zanzibar","2.4","Industries","Other service activities","R+S+T","2005","200","Tanzanian shilling","1993","6321219664.32182",""
"Zanzibar","2.4","Industries","Arts, entertainment and recreation","R","2005","200","Tanzanian shilling","1993","2005252420.87771",""
"Zanzibar","2.4","Industries","Other service activities","S","2005","200","Tanzanian shilling","1993","3563394231.49533",""
"Zanzibar","2.4","Industries","Private households with employed persons","T","2005","200","Tanzanian shilling","1993","752573011.948791",""
"Zanzibar","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2005","200","Tanzanian shilling","1993","452459806023.894",""
"Zanzibar","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2005","200","Tanzanian shilling","1993","4607953456.04111",""
"Zanzibar","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2005","200","Tanzanian shilling","1993","46142250342.0353",""
"Zanzibar","2.4","Industries","Plus: Taxes on products","D.21","2005","200","Tanzanian shilling","1993","46142250342.0353",""
"Zanzibar","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2005","200","Tanzanian shilling","1993","493994102909.888",""
"Zanzibar","2.4","Industries","Agriculture, forestry and fishing","A","2004","200","Tanzanian shilling","1993","91079711632.7187",""
"Zanzibar","2.4","Industries","Crop and animal production, hunting and related service activities","01","2004","200","Tanzanian shilling","1993","71399582904.6115",""
"Zanzibar","2.4","Industries","Fishing and aquaculture","03","2004","200","Tanzanian shilling","1993","19680128728.1072",""
"Zanzibar","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2004","200","Tanzanian shilling","1993","47883258323.8056",""
"Zanzibar","2.4","Industries","Mining and quarrying","B","2004","200","Tanzanian shilling","1993","4482208756.66896",""
"Zanzibar","2.4","Industries","Manufacturing","C","2004","200","Tanzanian shilling","1993","40507784406.5379",""
"Zanzibar","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2004","200","Tanzanian shilling","1993","1217826134.50694",""
"Zanzibar","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2004","200","Tanzanian shilling","1993","1675439026.09173",""
"Zanzibar","2.4","Industries","Construction","F","2004","200","Tanzanian shilling","1993","20962150886.3203",""
"Zanzibar","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2004","200","Tanzanian shilling","1993","93552209905.6132",""
"Zanzibar","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2004","200","Tanzanian shilling","1993","46263826431.5965",""
"Zanzibar","2.4","Industries","Transportation and storage","H","2004","200","Tanzanian shilling","1993","19362452590.5358",""
"Zanzibar","2.4","Industries","Accommodation and food service activities","I","2004","200","Tanzanian shilling","1993","27925930883.4809",""
"Zanzibar","2.4","Industries","Information and communication","J","2004","200","Tanzanian shilling","1993","11898746108.4416",""
"Zanzibar","2.4","Industries","Financial and insurance activities","K","2004","200","Tanzanian shilling","1993","13366318571.8934",""
"Zanzibar","2.4","Industries","Real estate activities","L","2004","200","Tanzanian shilling","1993","24621658974.9811",""
"Zanzibar","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2004","200","Tanzanian shilling","1993","3697403465.74878",""
"Zanzibar","2.4","Industries","Professional, scientific and technical activities","M","2004","200","Tanzanian shilling","1993","635888367.973955",""
"Zanzibar","2.4","Industries","Administrative and support service activities","N","2004","200","Tanzanian shilling","1993","3061515097.77482",""
"Zanzibar","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2004","200","Tanzanian shilling","1993","76041580384.2748",""
"Zanzibar","2.4","Industries","Public administration and defence; compulsory social security","O","2004","200","Tanzanian shilling","1993","57177057672.1024",""
"Zanzibar","2.4","Industries","Education","P","2004","200","Tanzanian shilling","1993","13442081017.9622",""
"Zanzibar","2.4","Industries","Human health and social work activities","Q","2004","200","Tanzanian shilling","1993","5422441694.21019",""
"Zanzibar","2.4","Industries","Other service activities","R+S+T","2004","200","Tanzanian shilling","1993","5555635344.76938",""
"Zanzibar","2.4","Industries","Arts, entertainment and recreation","R","2004","200","Tanzanian shilling","1993","1762389509.65292",""
"Zanzibar","2.4","Industries","Other service activities","S","2004","200","Tanzanian shilling","1993","3131819489.13757",""
"Zanzibar","2.4","Industries","Private households with employed persons","T","2004","200","Tanzanian shilling","1993","661426345.978884",""
"Zanzibar","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2004","200","Tanzanian shilling","1993","392813163670.587","22"
"Zanzibar","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2004","200","Tanzanian shilling","1993","3270040824.71281",""
"Zanzibar","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2004","200","Tanzanian shilling","1993","41238321558.1489",""
"Zanzibar","2.4","Industries","Plus: Taxes on products","D.21","2004","200","Tanzanian shilling","1993","41238321558.1489",""
"Zanzibar","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2004","200","Tanzanian shilling","1993","430781444404.023",""
"Zanzibar","2.4","Industries","Agriculture, forestry and fishing","A","2003","200","Tanzanian shilling","1993","70898651697.373",""
"Zanzibar","2.4","Industries","Crop and animal production, hunting and related service activities","01","2003","200","Tanzanian shilling","1993","56651815949.7086",""
"Zanzibar","2.4","Industries","Fishing and aquaculture","03","2003","200","Tanzanian shilling","1993","14246835747.6644",""
"Zanzibar","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2003","200","Tanzanian shilling","1993","46020122598.1973",""
"Zanzibar","2.4","Industries","Mining and quarrying","B","2003","200","Tanzanian shilling","1993","3989951197.37405",""
"Zanzibar","2.4","Industries","Manufacturing","C","2003","200","Tanzanian shilling","1993","39604700854.1885",""
"Zanzibar","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2003","200","Tanzanian shilling","1993","1020923163.34993",""
"Zanzibar","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2003","200","Tanzanian shilling","1993","1404547383.28474",""
"Zanzibar","2.4","Industries","Construction","F","2003","200","Tanzanian shilling","1993","14128538040.8865",""
"Zanzibar","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2003","200","Tanzanian shilling","1993","81542611231.9467",""
"Zanzibar","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2003","200","Tanzanian shilling","1993","42009708732.0651",""
"Zanzibar","2.4","Industries","Transportation and storage","H","2003","200","Tanzanian shilling","1993","16865103021.8564",""
"Zanzibar","2.4","Industries","Accommodation and food service activities","I","2003","200","Tanzanian shilling","1993","22667799478.0252",""
"Zanzibar","2.4","Industries","Information and communication","J","2003","200","Tanzanian shilling","1993","10364057859.4815",""
"Zanzibar","2.4","Industries","Financial and insurance activities","K","2003","200","Tanzanian shilling","1993","10995884722.8537",""
"Zanzibar","2.4","Industries","Real estate activities","L","2003","200","Tanzanian shilling","1993","21755792598.3737",""
"Zanzibar","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2003","200","Tanzanian shilling","1993","3267039927.53194",""
"Zanzibar","2.4","Industries","Professional, scientific and technical activities","M","2003","200","Tanzanian shilling","1993","561873408.425369",""
"Zanzibar","2.4","Industries","Administrative and support service activities","N","2003","200","Tanzanian shilling","1993","2705166519.10657",""
"Zanzibar","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2003","200","Tanzanian shilling","1993","64116937262.5708",""
"Zanzibar","2.4","Industries","Public administration and defence; compulsory social security","O","2003","200","Tanzanian shilling","1993","48088615354.5813",""
"Zanzibar","2.4","Industries","Education","P","2003","200","Tanzanian shilling","1993","11349308383.1842",""
"Zanzibar","2.4","Industries","Human health and social work activities","Q","2003","200","Tanzanian shilling","1993","4679013524.80539",""
"Zanzibar","2.4","Industries","Other service activities","R+S+T","2003","200","Tanzanian shilling","1993","4789235889.3227",""
"Zanzibar","2.4","Industries","Arts, entertainment and recreation","R","2003","200","Tanzanian shilling","1993","1519268016.4911",""
"Zanzibar","2.4","Industries","Other service activities","S","2003","200","Tanzanian shilling","1993","2699785238.85292",""
"Zanzibar","2.4","Industries","Private households with employed persons","T","2003","200","Tanzanian shilling","1993","570182633.978677",""
"Zanzibar","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2003","200","Tanzanian shilling","1993","324918895869.004",""
"Zanzibar","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2003","200","Tanzanian shilling","1993","2690119328.98097",""
"Zanzibar","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2003","200","Tanzanian shilling","1993","36371887956.8463",""
"Zanzibar","2.4","Industries","Plus: Taxes on products","D.21","2003","200","Tanzanian shilling","1993","36371887956.8463",""
"Zanzibar","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2003","200","Tanzanian shilling","1993","358600664496.87",""
"Zanzibar","2.4","Industries","Agriculture, forestry and fishing","A","2002","200","Tanzanian shilling","1993","73111853042.5005",""
"Zanzibar","2.4","Industries","Crop and animal production, hunting and related service activities","01","2002","200","Tanzanian shilling","1993","59572321878.6822",""
"Zanzibar","2.4","Industries","Fishing and aquaculture","03","2002","200","Tanzanian shilling","1993","13539531163.8184",""
"Zanzibar","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2002","200","Tanzanian shilling","1993","37098798649.7803",""
"Zanzibar","2.4","Industries","Mining and quarrying","B","2002","200","Tanzanian shilling","1993","2690597678.44028",""
"Zanzibar","2.4","Industries","Manufacturing","C","2002","200","Tanzanian shilling","1993","32228025237.5134",""
"Zanzibar","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2002","200","Tanzanian shilling","1993","917674267.339713",""
"Zanzibar","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2002","200","Tanzanian shilling","1993","1262501466.4869",""
